T,propensity_score,logit_ps
1,0.3894538036715369,-0.4496087062537827
1,0.45876425399044773,-0.1653184733977962
1,0.45385803591056656,-0.18509449652916565
1,0.49185531852895803,-0.032581607859044175
1,0.5354828436232477,0.14217035860185182
1,0.5122093079424862,0.04884694194999734
1,0.4869417684724855,-0.052244806470123153
1,0.5239894665757229,0.09603159913509256
1,0.49816847956719185,-0.0073261144982963945
1,0.39017422274520325,-0.4465799409555488
1,0.3630711035877542,-0.5620593340196139
1,0.5518073519799884,0.20797582744056067
1,0.5694272449506058,0.2795147113602042
1,0.4141886153213573,-0.3466764059787481
1,0.4916113376585983,-0.03355779820292734
1,0.3933885384169052,-0.4330907190211354
1,0.4550307064104913,-0.18036454774807767
1,0.49226205124451905,-0.03095426639716201
1,0.48115537158920135,-0.07541423531898872
